"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"N_MN008","430","201504061000","6","3","0"
"N_MN008","430","201504061100","5","3","0"
"N_MN008","430","201504061200","4","3","0"
"N_MN008","430","201504061300","5","3","0"
"N_MN008","430","201504061400","5","3","0"
"N_MN008","430","201504061500","5","3","0"
"N_MN008","430","201504061600","5","3","0"
"N_MN008","430","201504061700","6","3","0"
"N_MN008","430","201504061800","7","3","0"
"N_MN008","430","201504061900","7","3","0"
"N_MN008","430","201504062000","2","3","0"
"N_MN008","430","201504062100","1","3","0"
"N_MN008","430","201504062200","1","3","0"
"N_MN008","430","201504062300","1","3","0"
"N_MN008","430","201504070000","5","3","0"
"N_MN008","430","201504070100","6","3","0"
"N_MN008","430","201504070200","6","3","0"
"N_MN008","430","201504070300","1","3","0"
"N_MN008","430","201504070400","1","3","0"
"N_MN008","430","201504070500","4","3","0"
"N_MN008","430","201504070600","6","3","0"
"N_MN008","430","201504070700","7","3","0"
"N_MN008","430","201504070800","7","3","0"
"N_MN008","430","201504070900","7","3","0"
"N_MN008","430","201504071000","7","3","0"
"N_MN008","430","201504071100","7","3","0"
"N_MN008","430","201504071200","7","3","0"
"N_MN008","430","201504071300","7","3","0"
"N_MN008","430","201504071400","7","3","0"
"N_MN008","430","201504071500","7","3","0"
"N_MN008","430","201504071600","7","3","0"
"N_MN008","430","201504071700","7","3","0"
"N_MN008","430","201504071800","7","3","0"
"N_MN008","430","201504071900","7","3","0"
"N_MN008","430","201504072000","7","3","0"
"N_MN008","430","201504072100","7","3","0"
"N_MN008","430","201504072200","8","3","0"
"N_MN008","430","201504072300","8","3","0"
"N_MN008","430","201504080000","8","3","0"
"N_MN008","430","201504080100","8","3","0"
"N_MN008","430","201504080200","8","3","0"
"N_MN008","430","201504080300","8","3","0"
"N_MN008","430","201504080400","8","3","0"
"N_MN008","430","201504080500","8","3","0"
"N_MN008","430","201504080600","8","3","0"
"N_MN008","430","201504080700","8","3","0"
"N_MN008","430","201504080800","8","3","0"
"N_MN008","430","201504080900","8","3","0"
"N_MN008","430","201504081000","8","3","0"
"N_MN008","430","201504081100","8","3","0"
"N_MN008","430","201504081200","7","3","0"
"N_MN008","430","201504081300","8","3","0"
"N_MN008","430","201504081400","8","3","0"
"N_MN008","430","201504081500","8","3","0"
"N_MN008","430","201504081600","8","3","0"
"N_MN008","430","201504081700","8","3","0"
"N_MN008","430","201504081800","7","3","0"
"N_MN008","430","201504081900","7","3","0"
"N_MN008","430","201504082000","4","3","0"
"N_MN008","430","201504082100","3","3","0"
"N_MN008","430","201504082200","3","3","0"
"N_MN008","430","201504082300","2","3","0"
"N_MN008","430","201504090000","1","3","0"
"N_MN008","430","201504090100","1","3","0"
"N_MN008","430","201504090200","1","3","0"
"N_MN008","430","201504090300","1","3","0"
"N_MN008","430","201504090400","5","3","0"
"N_MN008","430","201504090500","7","3","0"
"N_MN008","430","201504090600","7","3","0"
"N_MN008","430","201504090700","7","3","0"
"N_MN008","430","201504090800","7","3","0"
"N_MN008","430","201504090900","7","3","0"
"N_MN008","430","201504091000","7","3","0"
"N_MN008","430","201504091100","7","3","0"
"N_MN008","430","201504091200","5","3","0"
"N_MN008","430","201504091300","5","3","0"
"N_MN008","430","201504091400","4","3","0"
"N_MN008","430","201504091500","2","3","0"
