"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"RF_TU_MN009","433","201504121000","45","7","1"
"RF_TU_MN009","433","201504121100","38","7","1"
"RF_TU_MN009","433","201504121200","43","7","1"
"RF_TU_MN009","433","201504121300","32","7","1"
"RF_TU_MN009","433","201504121400","30","7","1"
"RF_TU_MN009","433","201504121500","29","7","1"
"RF_TU_MN009","433","201504121600","29","7","1"
"RF_TU_MN009","433","201504121700","27","7","1"
"RF_TU_MN009","433","201504121800","27","7","1"
"RF_TU_MN009","433","201504121900","30","7","1"
"RF_TU_MN009","433","201504122000","34","7","1"
"RF_TU_MN009","433","201504122100","38","7","1"
"RF_TU_MN009","433","201504122200","45","7","1"
"RF_TU_MN009","433","201504122300","51","7","1"
"RF_TU_MN009","433","201504130000","54","7","1"
"RF_TU_MN009","433","201504130100","54","7","1"
"RF_TU_MN009","433","201504130200","55","7","1"
"RF_TU_MN009","433","201504130300","53","7","1"
"RF_TU_MN009","433","201504130400","73","7","1"
"RF_TU_MN009","433","201504130500","65","7","1"
"RF_TU_MN009","433","201504130600","67","7","1"
"RF_TU_MN009","433","201504130700","66","7","1"
"RF_TU_MN009","433","201504130800","61","7","1"
"RF_TU_MN009","433","201504130900","56","7","1"
"RF_TU_MN009","433","201504131000","48","7","1"
"RF_TU_MN009","433","201504131100","43","7","1"
"RF_TU_MN009","433","201504131200","45","7","1"
"RF_TU_MN009","433","201504131300","42","7","1"
"RF_TU_MN009","433","201504131400","42","7","1"
"RF_TU_MN009","433","201504131500","41","7","1"
"RF_TU_MN009","433","201504131600","40","7","1"
"RF_TU_MN009","433","201504131700","40","7","1"
"RF_TU_MN009","433","201504131800","40","7","1"
"RF_TU_MN009","433","201504131900","44","7","1"
"RF_TU_MN009","433","201504132000","48","7","1"
"RF_TU_MN009","433","201504132100","49","7","1"
"RF_TU_MN009","433","201504132200","54","7","1"
"RF_TU_MN009","433","201504132300","58","7","1"
"RF_TU_MN009","433","201504140000","65","7","1"
"RF_TU_MN009","433","201504140100","67","7","1"
"RF_TU_MN009","433","201504140200","72","7","1"
"RF_TU_MN009","433","201504140300","75","7","1"
"RF_TU_MN009","433","201504140400","78","7","1"
"RF_TU_MN009","433","201504140500","78","7","1"
"RF_TU_MN009","433","201504140600","75","7","1"
"RF_TU_MN009","433","201504140700","70","7","1"
"RF_TU_MN009","433","201504140800","51","7","1"
"RF_TU_MN009","433","201504140900","53","7","1"
"RF_TU_MN009","433","201504141000","46","7","1"
"RF_TU_MN009","433","201504141100","38","7","1"
"RF_TU_MN009","433","201504141200","40","7","1"
"RF_TU_MN009","433","201504141300","38","7","1"
"RF_TU_MN009","433","201504141400","41","7","1"
"RF_TU_MN009","433","201504141500","45","7","1"
"RF_TU_MN009","433","201504141600","46","7","1"
"RF_TU_MN009","433","201504141700","48","7","1"
"RF_TU_MN009","433","201504141800","50","7","1"
"RF_TU_MN009","433","201504141900","52","7","1"
"RF_TU_MN009","433","201504142000","56","7","1"
"RF_TU_MN009","433","201504142100","58","7","1"
"RF_TU_MN009","433","201504142200","60","7","1"
"RF_TU_MN009","433","201504142300","62","7","1"
"RF_TU_MN009","433","201504150000","65","7","1"
"RF_TU_MN009","433","201504150100","65","7","1"
"RF_TU_MN009","433","201504150200","70","7","1"
"RF_TU_MN009","433","201504150300","75","7","1"
"RF_TU_MN009","433","201504150400","77","7","1"
"RF_TU_MN009","433","201504150500","79","7","1"
"RF_TU_MN009","433","201504150600","79","7","1"
"RF_TU_MN009","433","201504150700","77","7","1"
"RF_TU_MN009","433","201504150800","70","7","1"
"RF_TU_MN009","433","201504150900","58","7","1"
"RF_TU_MN009","433","201504151000","47","7","1"
"RF_TU_MN009","433","201504151100","45","7","1"
"RF_TU_MN009","433","201504151200","41","7","1"
"RF_TU_MN009","433","201504151300","36","7","1"
"RF_TU_MN009","433","201504151400","28","7","1"
"RF_TU_MN009","433","201504151500","31","7","1"
"RF_TU_MN009","433","201504151600","31","7","1"
"RF_TU_MN009","433","201504151700","32","7","1"
"RF_TU_MN009","433","201504151800","31","7","1"
"RF_TU_MN009","433","201504151900","35","7","1"
"RF_TU_MN009","433","201504152000","40","7","1"
"RF_TU_MN009","433","201504152100","42","7","1"
"RF_TU_MN009","433","201504152200","56","7","1"
"RF_TU_MN009","433","201504152300","57","7","1"
"RF_TU_MN009","433","201504160000","59","7","1"
"RF_TU_MN009","433","201504160100","69","7","1"
"RF_TU_MN009","433","201504160200","75","7","1"
"RF_TU_MN009","433","201504160300","77","7","1"
"RF_TU_MN009","433","201504160400","81","7","1"
"RF_TU_MN009","433","201504160500","74","7","1"
"RF_TU_MN009","433","201504160600","71","7","1"
