"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"R1_MN008","433","201504050400","0","3","0"
"R1_MN008","433","201504050500","0","3","0"
"R1_MN008","433","201504050600","0","3","0"
"R1_MN008","433","201504050700","0","3","0"
"R1_MN008","433","201504050800","0","3","0"
"R1_MN008","433","201504050900","0","3","0"
"R1_MN008","433","201504051000","0","3","0"
"R1_MN008","433","201504051100","0","3","0"
"R1_MN008","433","201504051200","0","3","0"
"R1_MN008","433","201504051300","0","3","0"
"R1_MN008","433","201504051400","0","3","0"
"R1_MN008","433","201504051500","0","3","0"
"R1_MN008","433","201504051600","0","3","0"
"R1_MN008","433","201504051700","0","3","0"
"R1_MN008","433","201504051800","0","3","0"
"R1_MN008","433","201504051900","0","3","0"
"R1_MN008","433","201504052000","0","3","0"
"R1_MN008","433","201504052100","0","3","0"
"R1_MN008","433","201504052200","0","3","0"
"R1_MN008","433","201504052300","0","3","0"
"R1_MN008","433","201504060000","0","3","0"
"R1_MN008","433","201504060100","0","3","0"
"R1_MN008","433","201504060200","0","3","0"
"R1_MN008","433","201504060300","0","3","0"
"R1_MN008","433","201504060400","0","3","0"
"R1_MN008","433","201504060500","0","3","0"
"R1_MN008","433","201504060600","0","3","0"
"R1_MN008","433","201504060700","0","3","0"
"R1_MN008","433","201504060800","0","3","0"
"R1_MN008","433","201504060900","0","3","0"
"R1_MN008","433","201504061000","0","3","0"
"R1_MN008","433","201504061100","0","3","0"
"R1_MN008","433","201504061200","0","3","0"
"R1_MN008","433","201504061300","0","3","0"
"R1_MN008","433","201504061400","0","3","0"
"R1_MN008","433","201504061500","0","3","0"
"R1_MN008","433","201504061600","0","3","0"
"R1_MN008","433","201504061700","0","3","0"
"R1_MN008","433","201504061800","0","3","0"
"R1_MN008","433","201504061900","0","3","0"
"R1_MN008","433","201504062000","0","3","0"
"R1_MN008","433","201504062100","0","3","0"
"R1_MN008","433","201504062200","0","3","0"
"R1_MN008","433","201504062300","0","3","0"
"R1_MN008","433","201504070000","0","3","0"
"R1_MN008","433","201504070100","0","3","0"
"R1_MN008","433","201504070200","0","3","0"
"R1_MN008","433","201504070300","0","3","0"
"R1_MN008","433","201504070400","0","3","0"
"R1_MN008","433","201504070500","0","3","0"
"R1_MN008","433","201504070600","0","3","0"
