"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TT_TU_MN009","433","201504101500","19.7","7","1"
"TT_TU_MN009","433","201504101600","19.3","7","1"
"TT_TU_MN009","433","201504101700","19","7","1"
"TT_TU_MN009","433","201504101800","18.3","7","1"
"TT_TU_MN009","433","201504101900","16.9","7","1"
"TT_TU_MN009","433","201504102000","15.5","7","1"
"TT_TU_MN009","433","201504102100","14.2","7","1"
"TT_TU_MN009","433","201504102200","12.6","7","1"
"TT_TU_MN009","433","201504102300","11.8","7","1"
"TT_TU_MN009","433","201504110000","11.3","7","1"
"TT_TU_MN009","433","201504110100","10.3","7","1"
"TT_TU_MN009","433","201504110200","9.8","7","1"
"TT_TU_MN009","433","201504110300","8.6","7","1"
"TT_TU_MN009","433","201504110400","9.6","7","1"
"TT_TU_MN009","433","201504110500","9.3","7","1"
"TT_TU_MN009","433","201504110600","9.9","7","1"
"TT_TU_MN009","433","201504110700","11.9","7","1"
"TT_TU_MN009","433","201504110800","14.1","7","1"
"TT_TU_MN009","433","201504110900","17.3","7","1"
"TT_TU_MN009","433","201504111000","19.6","7","1"
"TT_TU_MN009","433","201504111100","21","7","1"
"TT_TU_MN009","433","201504111200","22.5","7","1"
"TT_TU_MN009","433","201504111300","21.9","7","1"
"TT_TU_MN009","433","201504111400","21.4","7","1"
"TT_TU_MN009","433","201504111500","20.8","7","1"
"TT_TU_MN009","433","201504111600","20.8","7","1"
"TT_TU_MN009","433","201504111700","17","7","1"
"TT_TU_MN009","433","201504111800","17.1","7","1"
"TT_TU_MN009","433","201504111900","16.2","7","1"
"TT_TU_MN009","433","201504112000","15.1","7","1"
"TT_TU_MN009","433","201504112100","13.9","7","1"
"TT_TU_MN009","433","201504112200","14","7","1"
"TT_TU_MN009","433","201504112300","11","7","1"
"TT_TU_MN009","433","201504120000","9.1","7","1"
"TT_TU_MN009","433","201504120100","7.5","7","1"
"TT_TU_MN009","433","201504120200","6.6","7","1"
"TT_TU_MN009","433","201504120300","6.2","7","1"
"TT_TU_MN009","433","201504120400","6.1","7","1"
"TT_TU_MN009","433","201504120500","6.2","7","1"
"TT_TU_MN009","433","201504120600","6.6","7","1"
"TT_TU_MN009","433","201504120700","7.6","7","1"
"TT_TU_MN009","433","201504120800","8.8","7","1"
"TT_TU_MN009","433","201504120900","10.3","7","1"
"TT_TU_MN009","433","201504121000","11.5","7","1"
"TT_TU_MN009","433","201504121100","12.2","7","1"
"TT_TU_MN009","433","201504121200","13","7","1"
"TT_TU_MN009","433","201504121300","13.7","7","1"
"TT_TU_MN009","433","201504121400","14.4","7","1"
"TT_TU_MN009","433","201504121500","14.9","7","1"
"TT_TU_MN009","433","201504121600","14","7","1"
"TT_TU_MN009","433","201504121700","13.7","7","1"
"TT_TU_MN009","433","201504121800","12.9","7","1"
"TT_TU_MN009","433","201504121900","11.6","7","1"
"TT_TU_MN009","433","201504122000","10.3","7","1"
"TT_TU_MN009","433","201504122100","10.1","7","1"
"TT_TU_MN009","433","201504122200","9.7","7","1"
"TT_TU_MN009","433","201504122300","9.2","7","1"
"TT_TU_MN009","433","201504130000","9.6","7","1"
"TT_TU_MN009","433","201504130100","10.7","7","1"
"TT_TU_MN009","433","201504130200","11","7","1"
"TT_TU_MN009","433","201504130300","12.1","7","1"
"TT_TU_MN009","433","201504130400","8.9","7","1"
"TT_TU_MN009","433","201504130500","8","7","1"
"TT_TU_MN009","433","201504130600","7.6","7","1"
"TT_TU_MN009","433","201504130700","7.7","7","1"
"TT_TU_MN009","433","201504130800","8.1","7","1"
"TT_TU_MN009","433","201504130900","9.1","7","1"
"TT_TU_MN009","433","201504131000","9.8","7","1"
"TT_TU_MN009","433","201504131100","11.1","7","1"
"TT_TU_MN009","433","201504131200","10.7","7","1"
"TT_TU_MN009","433","201504131300","11.4","7","1"
"TT_TU_MN009","433","201504131400","10.9","7","1"
"TT_TU_MN009","433","201504131500","11.6","7","1"
"TT_TU_MN009","433","201504131600","12","7","1"
"TT_TU_MN009","433","201504131700","11.1","7","1"
"TT_TU_MN009","433","201504131800","9.8","7","1"
"TT_TU_MN009","433","201504131900","9.2","7","1"
"TT_TU_MN009","433","201504132000","8.2","7","1"
"TT_TU_MN009","433","201504132100","7.3","7","1"
"TT_TU_MN009","433","201504132200","6.2","7","1"
"TT_TU_MN009","433","201504132300","5.6","7","1"
"TT_TU_MN009","433","201504140000","4.9","7","1"
"TT_TU_MN009","433","201504140100","4.2","7","1"
"TT_TU_MN009","433","201504140200","3.6","7","1"
"TT_TU_MN009","433","201504140300","3.1","7","1"
"TT_TU_MN009","433","201504140400","2.9","7","1"
"TT_TU_MN009","433","201504140500","3.4","7","1"
"TT_TU_MN009","433","201504140600","4.1","7","1"
"TT_TU_MN009","433","201504140700","6.1","7","1"
"TT_TU_MN009","433","201504140800","8.5","7","1"
"TT_TU_MN009","433","201504140900","10.3","7","1"
"TT_TU_MN009","433","201504141000","11.9","7","1"
"TT_TU_MN009","433","201504141100","13.1","7","1"
"TT_TU_MN009","433","201504141200","13.5","7","1"
"TT_TU_MN009","433","201504141300","13.8","7","1"
"TT_TU_MN009","433","201504141400","13.9","7","1"
"TT_TU_MN009","433","201504141500","14","7","1"
"TT_TU_MN009","433","201504141600","14.8","7","1"
"TT_TU_MN009","433","201504141700","14.9","7","1"
"TT_TU_MN009","433","201504141800","15","7","1"
"TT_TU_MN009","433","201504141900","14.7","7","1"
"TT_TU_MN009","433","201504142000","13.9","7","1"
"TT_TU_MN009","433","201504142100","13.7","7","1"
"TT_TU_MN009","433","201504142200","13.9","7","1"
"TT_TU_MN009","433","201504142300","13.5","7","1"
"TT_TU_MN009","433","201504150000","13.3","7","1"
"TT_TU_MN009","433","201504150100","13.1","7","1"
"TT_TU_MN009","433","201504150200","11.8","7","1"
"TT_TU_MN009","433","201504150300","11.4","7","1"
"TT_TU_MN009","433","201504150400","10.7","7","1"
"TT_TU_MN009","433","201504150500","10.4","7","1"
"TT_TU_MN009","433","201504150600","10.6","7","1"
"TT_TU_MN009","433","201504150700","11.2","7","1"
"TT_TU_MN009","433","201504150800","12.5","7","1"
"TT_TU_MN009","433","201504150900","15.3","7","1"
"TT_TU_MN009","433","201504151000","17.2","7","1"
"TT_TU_MN009","433","201504151100","19.1","7","1"
"TT_TU_MN009","433","201504151200","20.1","7","1"
"TT_TU_MN009","433","201504151300","21.7","7","1"
"TT_TU_MN009","433","201504151400","22.6","7","1"
"TT_TU_MN009","433","201504151500","22.7","7","1"
"TT_TU_MN009","433","201504151600","22.5","7","1"
"TT_TU_MN009","433","201504151700","21.9","7","1"
"TT_TU_MN009","433","201504151800","20.8","7","1"
"TT_TU_MN009","433","201504151900","19.9","7","1"
"TT_TU_MN009","433","201504152000","18.7","7","1"
"TT_TU_MN009","433","201504152100","18.3","7","1"
"TT_TU_MN009","433","201504152200","15.7","7","1"
"TT_TU_MN009","433","201504152300","13.2","7","1"
"TT_TU_MN009","433","201504160000","11.5","7","1"
"TT_TU_MN009","433","201504160100","10.4","7","1"
"TT_TU_MN009","433","201504160200","9.7","7","1"
